peak_utc,peak_counts,class_like
2083-03-27 06:42:14,24.0,B/A
2083-03-27 06:44:21,33.0,B/A
2083-03-27 06:46:27,54.0,B/A
2083-03-27 06:48:35,185.0,B/A
2083-03-27 07:11:20,147.0,B/A
2083-03-27 07:23:24,103.0,B/A
2083-03-27 07:27:05,99.0,B/A
2083-03-27 07:29:40,88.0,B/A
2083-03-27 07:32:22,80.0,B/A
2083-03-27 07:34:34,71.0,B/A
2083-03-27 07:36:38,68.0,B/A
2083-03-27 07:38:45,64.0,B/A
2083-03-27 07:40:46,62.0,B/A
2083-03-27 07:43:18,60.0,B/A
2083-03-27 07:45:35,55.0,B/A
2083-03-27 07:47:53,54.0,B/A
2083-03-27 07:50:06,60.0,B/A
2083-03-27 07:52:36,57.0,B/A
2083-03-27 07:54:42,48.0,B/A
2083-03-27 07:57:07,46.0,B/A
2083-03-27 07:59:08,42.0,B/A
2083-03-27 08:01:14,44.0,B/A
2083-03-27 08:03:16,58.0,B/A
2083-03-27 08:05:18,49.0,B/A
2083-03-27 08:10:32,31.0,B/A
2083-03-27 08:13:07,28.0,B/A
2083-03-27 08:15:14,27.0,B/A
2083-03-27 08:17:24,30.0,B/A
2083-03-27 08:19:36,29.0,B/A
2083-03-27 08:21:44,27.0,B/A
2083-03-27 08:24:00,29.0,B/A
2083-03-27 08:26:02,31.0,B/A
2083-03-27 08:28:25,28.0,B/A
2083-03-27 08:30:27,25.0,B/A
2083-03-27 08:32:30,21.0,B/A
2083-03-27 08:34:34,20.0,B/A
2083-03-27 08:37:18,18.0,B/A
2083-03-27 08:39:19,20.0,B/A
2083-03-27 08:41:20,20.0,B/A
2083-03-27 08:43:30,20.0,B/A
2083-03-27 08:45:35,21.0,B/A
2083-03-27 08:47:35,19.0,B/A
2083-03-27 08:49:41,19.0,B/A
2083-03-27 08:51:52,19.0,B/A
2083-03-27 08:53:57,18.0,B/A
2083-03-27 08:56:02,20.0,B/A
2083-03-27 08:58:03,18.0,B/A
2083-03-27 09:00:10,18.0,B/A
2083-03-27 09:02:18,16.0,B/A
2083-03-27 09:04:21,16.0,B/A
2083-03-27 09:06:24,19.0,B/A
2083-03-27 09:08:25,18.0,B/A
2083-03-27 09:10:28,17.0,B/A
2083-03-27 09:12:30,16.0,B/A
2083-03-27 09:14:37,18.0,B/A
2083-03-27 09:16:45,16.0,B/A
2083-03-27 09:18:52,17.0,B/A
2083-03-27 09:20:55,14.0,B/A
2083-03-27 09:23:07,15.0,B/A
2083-03-27 09:25:10,15.0,B/A
2083-03-27 09:27:11,13.0,B/A
2083-03-27 09:29:12,14.0,B/A
2083-03-27 09:31:16,16.0,B/A
2083-03-27 09:33:20,13.0,B/A
2083-03-27 09:35:27,17.0,B/A
2083-03-27 09:37:29,12.0,B/A
2083-03-27 09:39:35,12.0,B/A
2083-03-27 09:41:41,17.0,B/A
2083-03-27 09:43:54,11.0,B/A
2083-03-27 09:45:58,14.0,B/A
2083-03-27 09:48:05,15.0,B/A
2083-03-27 09:50:14,54.0,B/A
2083-03-27 09:53:10,53.0,B/A
2083-03-27 09:55:20,28.0,B/A
2083-03-27 09:57:27,20.0,B/A
2083-03-27 09:59:34,19.0,B/A
2083-03-27 10:01:53,14.0,B/A
2083-03-27 10:03:57,20.0,B/A
2083-03-27 10:06:03,14.0,B/A
2083-03-27 10:08:08,14.0,B/A
2083-03-27 10:10:12,14.0,B/A
2083-03-27 10:12:13,16.0,B/A
2083-03-27 10:14:30,17.0,B/A
2083-03-27 10:16:37,14.0,B/A
2083-03-27 10:18:37,20.0,B/A
2083-03-27 10:20:49,27.0,B/A
2083-03-27 10:22:53,19.0,B/A
2083-03-27 10:24:58,16.0,B/A
2083-03-27 10:27:07,14.0,B/A
2083-03-27 10:29:14,15.0,B/A
2083-03-27 10:31:19,18.0,B/A
2083-03-27 10:33:31,12.0,B/A
2083-03-27 10:35:33,13.0,B/A
2083-03-27 10:37:37,15.0,B/A
2083-03-27 10:39:45,13.0,B/A
2083-03-27 10:41:54,12.0,B/A
2083-03-27 10:43:56,11.0,B/A
2083-03-27 10:46:02,12.0,B/A
2083-03-27 10:48:18,10.0,B/A
2083-03-27 10:50:19,9.0,B/A
2083-03-27 10:52:33,11.0,B/A
2083-03-27 10:54:38,11.0,B/A
2083-03-27 10:56:43,10.0,B/A
2083-03-27 10:58:49,11.0,B/A
2083-03-27 11:00:55,11.0,B/A
2083-03-27 11:02:57,11.0,B/A
2083-03-27 11:05:08,10.0,B/A
2083-03-27 11:07:19,12.0,B/A
2083-03-27 11:09:25,10.0,B/A
2083-03-27 11:11:27,10.0,B/A
2083-03-27 11:13:31,10.0,B/A
2083-03-27 11:15:40,10.0,B/A
2083-03-27 11:17:43,11.0,B/A
2083-03-27 11:19:53,9.0,B/A
2083-03-27 11:21:57,11.0,B/A
2083-03-27 11:24:00,9.0,B/A
2083-03-27 11:26:02,11.0,B/A
2083-03-27 11:28:03,12.0,B/A
2083-03-27 11:30:10,9.0,B/A
2083-03-27 11:32:11,11.0,B/A
2083-03-27 11:34:17,11.0,B/A
2083-03-27 11:36:22,11.0,B/A
2083-03-27 11:38:25,25.0,B/A
2083-03-27 11:40:30,37.0,B/A
2083-03-27 11:42:39,36.0,B/A
2083-03-27 11:44:50,26.0,B/A
2083-03-27 11:47:28,15.0,B/A
2083-03-27 11:49:50,12.0,B/A
2083-03-27 11:51:58,9.0,B/A
2083-03-27 11:54:03,12.0,B/A
2083-03-27 11:56:08,12.0,B/A
2083-03-27 11:58:12,11.0,B/A
2083-03-27 12:00:17,9.0,B/A
2083-03-27 12:02:24,9.0,B/A
2083-03-27 12:04:28,9.0,B/A
2083-03-27 12:06:33,9.0,B/A
2083-03-27 12:08:37,10.0,B/A
2083-03-27 12:10:39,9.0,B/A
2083-03-27 12:12:43,9.0,B/A
2083-03-27 12:14:47,10.0,B/A
2083-03-27 12:16:55,10.0,B/A
2083-03-27 12:18:59,9.0,B/A
2083-03-27 12:21:03,11.0,B/A
2083-03-27 12:23:25,7.0,B/A
2083-03-27 12:25:32,10.0,B/A
2083-03-27 12:27:46,9.0,B/A
2083-03-27 12:29:50,10.0,B/A
2083-03-27 12:31:54,8.0,B/A
2083-03-27 12:33:58,11.0,B/A
2083-03-27 12:36:04,10.0,B/A
2083-03-27 12:38:06,9.0,B/A
2083-03-27 12:40:09,9.0,B/A
2083-03-27 12:42:14,10.0,B/A
2083-03-27 12:44:19,10.0,B/A
2083-03-27 12:46:23,9.0,B/A
2083-03-27 12:48:28,10.0,B/A
2083-03-27 12:50:30,9.0,B/A
2083-03-27 12:52:34,10.0,B/A
2083-03-27 12:54:41,9.0,B/A
2083-03-27 12:56:54,10.0,B/A
2083-03-27 12:58:59,9.0,B/A
2083-03-27 13:01:15,8.0,B/A
2083-03-27 13:03:18,8.0,B/A
2083-03-27 13:05:29,10.0,B/A
2083-03-27 13:07:37,9.0,B/A
2083-03-27 13:09:43,8.0,B/A
2083-03-27 13:11:46,9.0,B/A
2083-03-27 13:13:52,9.0,B/A
2083-03-27 13:15:56,10.0,B/A
2083-03-27 13:17:58,9.0,B/A
2083-03-27 13:20:07,8.0,B/A
2083-03-27 13:22:13,8.0,B/A
2083-03-27 13:24:14,9.0,B/A
2083-03-27 13:26:20,9.0,B/A
2083-03-27 13:28:25,9.0,B/A
2083-03-27 13:30:29,9.0,B/A
2083-03-27 13:32:36,10.0,B/A
2083-03-27 13:34:44,10.0,B/A
2083-03-27 13:36:46,9.0,B/A
2083-03-27 13:38:53,10.0,B/A
2083-03-27 13:40:58,7.0,B/A
2083-03-27 13:43:04,8.0,B/A
2083-03-27 13:45:11,9.0,B/A
2083-03-27 13:47:16,9.0,B/A
2083-03-27 13:49:20,7.0,B/A
2083-03-27 13:51:31,8.0,B/A
2083-03-27 13:53:37,9.0,B/A
2083-03-27 13:55:38,7.0,B/A
2083-03-27 13:57:43,7.0,B/A
2083-03-27 13:59:45,8.0,B/A
2083-03-27 14:01:50,9.0,B/A
2083-03-27 14:03:55,8.0,B/A
2083-03-27 14:05:57,9.0,B/A
2083-03-27 14:08:01,10.0,B/A
2083-03-27 14:10:08,8.0,B/A
2083-03-27 14:12:13,9.0,B/A
2083-03-27 14:14:18,10.0,B/A
2083-03-27 14:16:22,10.0,B/A
2083-03-27 14:18:25,10.0,B/A
2083-03-27 14:20:34,9.0,B/A
2083-03-27 14:22:42,11.0,B/A
2083-03-27 14:24:45,9.0,B/A
2083-03-27 14:26:53,8.0,B/A
2083-03-27 14:28:56,8.0,B/A
2083-03-27 14:31:01,8.0,B/A
2083-03-27 14:33:04,12.0,B/A
2083-03-27 14:35:10,9.0,B/A
2083-03-27 14:37:11,10.0,B/A
2083-03-27 14:39:16,10.0,B/A
2083-03-27 14:41:19,8.0,B/A
2083-03-27 14:43:33,10.0,B/A
2083-03-27 14:45:38,7.0,B/A
2083-03-27 14:47:39,9.0,B/A
2083-03-27 14:49:45,7.0,B/A
2083-03-27 14:51:46,6.0,B/A
2083-03-27 14:53:50,9.0,B/A
2083-03-27 14:55:53,8.0,B/A
2083-03-27 14:57:58,8.0,B/A
2083-03-27 14:59:59,8.0,B/A
2083-03-27 15:02:04,8.0,B/A
2083-03-27 15:04:08,7.0,B/A
2083-03-27 15:06:16,11.0,B/A
2083-03-27 15:08:18,11.0,B/A
2083-03-27 15:10:25,10.0,B/A
2083-03-27 15:12:27,9.0,B/A
2083-03-27 15:14:28,7.0,B/A
2083-03-27 15:16:32,8.0,B/A
2083-03-27 15:18:38,8.0,B/A
2083-03-27 15:20:41,11.0,B/A
2083-03-27 15:22:42,7.0,B/A
2083-03-27 15:24:43,10.0,B/A
2083-03-27 15:26:44,7.0,B/A
2083-03-27 15:28:46,10.0,B/A
2083-03-27 15:30:53,10.0,B/A
2083-03-27 15:33:05,7.0,B/A
2083-03-27 15:35:14,8.0,B/A
2083-03-27 15:37:16,7.0,B/A
2083-03-27 15:39:26,8.0,B/A
2083-03-27 15:41:27,8.0,B/A
2083-03-27 15:43:31,11.0,B/A
2083-03-27 15:45:33,11.0,B/A
2083-03-27 15:47:36,8.0,B/A
2083-03-27 15:49:37,9.0,B/A
2083-03-27 15:51:44,8.0,B/A
2083-03-27 15:53:50,9.0,B/A
2083-03-27 15:55:55,9.0,B/A
2083-03-27 15:57:56,9.0,B/A
2083-03-27 16:00:02,9.0,B/A
2083-03-27 16:02:07,9.0,B/A
2083-03-27 16:04:17,9.0,B/A
2083-03-27 16:06:22,8.0,B/A
2083-03-27 16:08:27,9.0,B/A
2083-03-27 16:10:28,11.0,B/A
2083-03-27 16:12:35,9.0,B/A
2083-03-27 16:14:36,9.0,B/A
2083-03-27 16:16:45,8.0,B/A
2083-03-27 16:18:50,8.0,B/A
2083-03-27 16:20:55,9.0,B/A
2083-03-27 16:23:00,10.0,B/A
2083-03-27 16:25:06,10.0,B/A
2083-03-27 16:27:08,8.0,B/A
2083-03-27 16:29:16,8.0,B/A
2083-03-27 16:31:17,10.0,B/A
2083-03-27 16:33:20,8.0,B/A
2083-03-27 16:35:23,9.0,B/A
2083-03-27 16:37:24,9.0,B/A
2083-03-27 16:39:27,16.0,B/A
2083-03-27 16:41:29,11.0,B/A
2083-03-27 16:43:30,10.0,B/A
2083-03-27 16:45:32,10.0,B/A
2083-03-27 16:47:41,10.0,B/A
2083-03-27 16:49:47,9.0,B/A
2083-03-27 16:51:56,11.0,B/A
2083-03-27 16:54:02,11.0,B/A
2083-03-27 16:56:03,9.0,B/A
2083-03-27 16:58:12,8.0,B/A
2083-03-27 17:00:17,9.0,B/A
2083-03-27 17:02:19,10.0,B/A
2083-03-27 17:04:22,8.0,B/A
2083-03-27 17:06:23,10.0,B/A
2083-03-27 17:08:37,9.0,B/A
2083-03-27 17:10:41,13.0,B/A
2083-03-27 17:12:42,10.0,B/A
2083-03-27 17:14:45,13.0,B/A
2083-03-27 17:16:51,11.0,B/A
2083-03-27 17:18:58,10.0,B/A
2083-03-27 17:21:03,9.0,B/A
2083-03-27 17:23:09,11.0,B/A
2083-03-27 17:25:17,10.0,B/A
2083-03-27 17:27:24,10.0,B/A
2083-03-27 17:29:26,10.0,B/A
2083-03-27 17:31:44,10.0,B/A
2083-03-27 17:33:47,10.0,B/A
2083-03-27 17:35:52,8.0,B/A
2083-03-27 17:37:56,9.0,B/A
2083-03-27 17:40:01,8.0,B/A
2083-03-27 17:42:07,9.0,B/A
2083-03-27 17:44:09,10.0,B/A
2083-03-27 17:46:12,11.0,B/A
2083-03-27 17:48:16,10.0,B/A
2083-03-27 17:50:23,10.0,B/A
2083-03-27 17:52:24,9.0,B/A
2083-03-27 17:54:34,10.0,B/A
2083-03-27 17:56:35,11.0,B/A
2083-03-27 17:58:36,10.0,B/A
2083-03-27 18:00:38,10.0,B/A
2083-03-27 18:02:41,9.0,B/A
2083-03-27 18:04:44,14.0,B/A
2083-03-27 18:06:47,11.0,B/A
2083-03-27 18:08:49,11.0,B/A
2083-03-27 18:10:51,11.0,B/A
2083-03-27 18:12:56,9.0,B/A
2083-03-27 18:14:58,9.0,B/A
2083-03-27 18:17:01,9.0,B/A
2083-03-27 18:19:11,9.0,B/A
2083-03-27 18:21:13,12.0,B/A
2083-03-27 18:23:15,10.0,B/A
2083-03-27 18:25:25,8.0,B/A
2083-03-27 18:27:35,8.0,B/A
2083-03-27 18:29:38,8.0,B/A
2083-03-27 18:31:39,9.0,B/A
2083-03-27 18:33:44,7.0,B/A
2083-03-27 18:35:49,9.0,B/A
2083-03-27 18:37:54,8.0,B/A
2083-03-27 18:40:01,10.0,B/A
2083-03-27 18:42:03,10.0,B/A
2083-03-27 18:44:05,8.0,B/A
2083-03-27 18:46:09,8.0,B/A
2083-03-27 18:48:18,9.0,B/A
2083-03-27 18:50:21,9.0,B/A
2083-03-27 18:52:24,10.0,B/A
2083-03-27 18:54:25,10.0,B/A
2083-03-27 18:56:26,9.0,B/A
2083-03-27 18:58:33,9.0,B/A
2083-03-27 19:00:45,8.0,B/A
2083-03-27 19:02:48,10.0,B/A
2083-03-27 19:04:55,10.0,B/A
2083-03-27 19:06:59,10.0,B/A
2083-03-27 19:09:02,11.0,B/A
2083-03-27 19:11:04,13.0,B/A
2083-03-27 19:13:23,11.0,B/A
2083-03-27 19:15:24,11.0,B/A
2083-03-27 19:17:26,10.0,B/A
2083-03-27 19:19:33,10.0,B/A
2083-03-27 19:21:38,8.0,B/A
2083-03-27 19:23:41,9.0,B/A
2083-03-27 19:25:49,9.0,B/A
2083-03-27 19:28:04,9.0,B/A
2083-03-27 19:30:15,9.0,B/A
2083-03-27 19:32:18,9.0,B/A
2083-03-27 19:34:23,10.0,B/A
2083-03-27 19:36:32,9.0,B/A
2083-03-27 19:38:37,10.0,B/A
2083-03-27 19:40:41,9.0,B/A
2083-03-27 19:42:44,11.0,B/A
2083-03-27 19:44:50,12.0,B/A
2083-03-27 19:46:58,12.0,B/A
2083-03-27 19:49:02,12.0,B/A
2083-03-27 19:51:10,13.0,B/A
2083-03-27 19:53:13,12.0,B/A
2083-03-27 19:55:14,12.0,B/A
2083-03-27 19:57:23,13.0,B/A
2083-03-27 19:59:25,12.0,B/A
2083-03-27 20:01:34,11.0,B/A
2083-03-27 20:03:45,14.0,B/A
2083-03-27 20:06:02,15.0,B/A
2083-03-27 20:08:08,14.0,B/A
2083-03-27 20:10:13,11.0,B/A
2083-03-27 20:12:19,13.0,B/A
2083-03-27 20:14:22,10.0,B/A
2083-03-27 20:16:27,13.0,B/A
2083-03-27 20:18:32,11.0,B/A
2083-03-27 20:20:36,12.0,B/A
2083-03-27 20:22:37,10.0,B/A
2083-03-27 20:24:40,9.0,B/A
2083-03-27 20:27:02,10.0,B/A
2083-03-27 20:29:05,9.0,B/A
2083-03-27 20:31:07,8.0,B/A
2083-03-27 20:33:09,12.0,B/A
2083-03-27 20:35:15,11.0,B/A
2083-03-27 20:37:27,8.0,B/A
2083-03-27 20:39:31,10.0,B/A
2083-03-27 20:41:32,8.0,B/A
2083-03-27 20:43:38,10.0,B/A
2083-03-27 20:45:40,9.0,B/A
2083-03-27 20:47:46,8.0,B/A
2083-03-27 20:49:48,8.0,B/A
2083-03-27 20:51:51,7.0,B/A
2083-03-27 20:53:58,9.0,B/A
2083-03-27 20:56:02,10.0,B/A
2083-03-27 20:58:04,8.0,B/A
2083-03-27 21:00:07,9.0,B/A
2083-03-27 21:02:08,10.0,B/A
2083-03-27 21:04:11,10.0,B/A
2083-03-27 21:06:13,7.0,B/A
2083-03-27 21:08:17,11.0,B/A
2083-03-27 21:10:24,9.0,B/A
2083-03-27 21:12:30,10.0,B/A
2083-03-27 21:14:36,8.0,B/A
2083-03-27 21:16:39,9.0,B/A
2083-03-27 21:18:40,6.0,B/A
2083-03-27 21:20:41,8.0,B/A
2083-03-27 21:22:43,10.0,B/A
2083-03-27 21:24:45,13.0,B/A
2083-03-27 21:26:47,11.0,B/A
2083-03-27 21:28:50,9.0,B/A
2083-03-27 21:30:53,11.0,B/A
2083-03-27 21:33:00,12.0,B/A
2083-03-27 21:35:03,14.0,B/A
2083-03-27 21:37:09,11.0,B/A
2083-03-27 21:39:14,10.0,B/A
2083-03-27 21:41:15,10.0,B/A
2083-03-27 21:43:21,11.0,B/A
2083-03-27 21:45:22,13.0,B/A
2083-03-27 21:47:24,11.0,B/A
2083-03-27 21:49:29,11.0,B/A
2083-03-27 21:51:34,204.0,B/A
2083-03-27 21:57:43,128.0,B/A
2083-03-27 22:01:55,72.0,B/A
2083-03-27 22:04:30,50.0,B/A
2083-03-27 22:06:57,43.0,B/A
2083-03-27 22:09:00,39.0,B/A
2083-03-27 22:11:01,31.0,B/A
2083-03-27 22:13:48,26.0,B/A
2083-03-27 22:16:37,19.0,B/A
2083-03-27 22:18:39,16.0,B/A
2083-03-27 22:21:02,12.0,B/A
2083-03-27 22:23:07,12.0,B/A
2083-03-27 22:25:10,11.0,B/A
2083-03-27 22:27:21,11.0,B/A
2083-03-27 22:29:28,13.0,B/A
2083-03-27 22:31:31,7.0,B/A
2083-03-27 22:33:38,7.0,B/A
2083-03-27 22:35:40,9.0,B/A
2083-03-27 22:37:44,7.0,B/A
2083-03-27 22:39:48,10.0,B/A
2083-03-27 22:41:50,9.0,B/A
2083-03-27 22:43:53,7.0,B/A
2083-03-27 22:45:54,7.0,B/A
2083-03-27 22:47:55,8.0,B/A
2083-03-27 22:49:59,7.0,B/A
2083-03-27 22:52:07,7.0,B/A
2083-03-27 22:54:15,8.0,B/A
2083-03-27 22:56:19,8.0,B/A
2083-03-27 22:58:24,9.0,B/A
2083-03-27 23:00:29,7.0,B/A
2083-03-27 23:02:31,8.0,B/A
2083-03-27 23:04:32,11.0,B/A
2083-03-27 23:06:34,7.0,B/A
2083-03-27 23:08:40,8.0,B/A
2083-03-27 23:10:43,9.0,B/A
2083-03-27 23:13:02,7.0,B/A
2083-03-27 23:15:02,8.0,B/A
2083-03-27 23:17:05,7.0,B/A
2083-03-27 23:19:11,6.0,B/A
2083-03-27 23:21:12,8.0,B/A
2083-03-27 23:23:13,8.0,B/A
2083-03-27 23:25:18,8.0,B/A
2083-03-27 23:27:18,12.0,B/A
2083-03-27 23:29:26,10.0,B/A
2083-03-27 23:31:32,11.0,B/A
2083-03-27 23:33:38,9.0,B/A
2083-03-27 23:35:48,8.0,B/A
2083-03-27 23:37:51,7.0,B/A
2083-03-27 23:39:53,8.0,B/A
2083-03-27 23:41:56,8.0,B/A
2083-03-27 23:43:59,8.0,B/A
2083-03-27 23:46:03,8.0,B/A
2083-03-27 23:48:07,10.0,B/A
2083-03-27 23:50:11,10.0,B/A
2083-03-27 23:52:13,10.0,B/A
2083-03-27 23:54:16,9.0,B/A
2083-03-27 23:56:39,8.0,B/A
2083-03-27 23:58:41,10.0,B/A
2083-03-29 00:00:04,8.0,B/A
2083-03-29 00:02:09,9.0,B/A
2083-03-29 00:04:11,10.0,B/A
2083-03-29 00:06:15,10.0,B/A
2083-03-29 00:08:19,11.0,B/A
2083-03-29 00:10:20,8.0,B/A
2083-03-29 00:12:25,9.0,B/A
2083-03-29 00:14:32,9.0,B/A
2083-03-29 00:16:34,11.0,B/A
2083-03-29 00:18:39,10.0,B/A
2083-03-29 00:20:41,11.0,B/A
2083-03-29 00:22:45,10.0,B/A
2083-03-29 00:24:59,12.0,B/A
2083-03-29 00:27:01,16.0,B/A
2083-03-29 00:29:03,27.0,B/A
2083-03-29 00:31:19,40.0,B/A
2083-03-29 00:33:31,36.0,B/A
2083-03-29 00:35:37,24.0,B/A
2083-03-29 00:37:43,18.0,B/A
2083-03-29 00:39:52,16.0,B/A
2083-03-29 00:41:57,15.0,B/A
2083-03-29 00:44:16,12.0,B/A
2083-03-29 00:46:25,16.0,B/A
2083-03-29 00:48:30,12.0,B/A
2083-03-29 00:50:31,13.0,B/A
2083-03-29 00:52:37,12.0,B/A
2083-03-29 00:54:42,12.0,B/A
2083-03-29 00:56:45,10.0,B/A
2083-03-29 00:58:49,9.0,B/A
2083-03-29 01:00:52,12.0,B/A
2083-03-29 01:02:58,11.0,B/A
2083-03-29 01:04:58,11.0,B/A
2083-03-29 01:07:05,11.0,B/A
2083-03-29 01:09:14,12.0,B/A
2083-03-29 01:11:20,14.0,B/A
2083-03-29 01:13:25,15.0,B/A
2083-03-29 01:15:29,12.0,B/A
2083-03-29 01:17:40,9.0,B/A
2083-03-29 01:19:41,10.0,B/A
2083-03-29 01:21:42,11.0,B/A
2083-03-29 01:23:44,9.0,B/A
2083-03-29 01:25:48,8.0,B/A
2083-03-29 01:27:58,7.0,B/A
2083-03-29 01:30:07,10.0,B/A
2083-03-29 01:32:08,10.0,B/A
2083-03-29 01:34:16,10.0,B/A
2083-03-29 01:36:33,7.0,B/A
2083-03-29 01:38:41,8.0,B/A
2083-03-29 01:40:47,10.0,B/A
2083-03-29 01:42:50,9.0,B/A
2083-03-29 01:44:52,10.0,B/A
2083-03-29 01:46:56,11.0,B/A
2083-03-29 01:49:01,15.0,B/A
2083-03-29 01:51:06,14.0,B/A
2083-03-29 01:53:16,11.0,B/A
2083-03-29 01:55:16,10.0,B/A
2083-03-29 01:57:34,9.0,B/A
2083-03-29 01:59:36,9.0,B/A
2083-03-29 02:01:46,9.0,B/A
2083-03-29 02:03:48,9.0,B/A
2083-03-29 02:05:55,10.0,B/A
2083-03-29 02:08:06,10.0,B/A
2083-03-29 02:10:12,9.0,B/A
2083-03-29 02:12:17,9.0,B/A
2083-03-29 02:14:24,9.0,B/A
2083-03-29 02:16:29,7.0,B/A
2083-03-29 02:18:32,8.0,B/A
2083-03-29 02:20:42,9.0,B/A
2083-03-29 02:22:46,8.0,B/A
2083-03-29 02:24:51,9.0,B/A
2083-03-29 02:26:56,7.0,B/A
2083-03-29 02:28:58,9.0,B/A
2083-03-29 02:31:01,9.0,B/A
2083-03-29 02:33:11,10.0,B/A
2083-03-29 02:35:13,8.0,B/A
2083-03-29 02:37:20,7.0,B/A
2083-03-29 02:39:23,9.0,B/A
2083-03-29 02:41:25,10.0,B/A
2083-03-29 02:43:34,12.0,B/A
2083-03-29 02:45:37,12.0,B/A
2083-03-29 02:47:38,10.0,B/A
2083-03-29 02:49:43,11.0,B/A
2083-03-29 02:51:56,10.0,B/A
2083-03-29 02:54:07,13.0,B/A
2083-03-29 02:56:12,11.0,B/A
2083-03-29 02:58:13,10.0,B/A
2083-03-29 03:00:14,11.0,B/A
2083-03-29 03:02:23,10.0,B/A
2083-03-29 03:04:25,10.0,B/A
2083-03-29 03:06:30,11.0,B/A
2083-03-29 03:08:38,11.0,B/A
2083-03-29 03:10:45,11.0,B/A
2083-03-29 03:12:45,10.0,B/A
2083-03-29 03:14:58,11.0,B/A
2083-03-29 03:17:01,25.0,B/A
2083-03-29 03:19:06,18.0,B/A
2083-03-29 03:21:15,10.0,B/A
2083-03-29 03:23:20,9.0,B/A
2083-03-29 03:25:31,11.0,B/A
2083-03-29 03:27:37,9.0,B/A
2083-03-29 03:29:40,7.0,B/A
2083-03-29 03:31:44,8.0,B/A
2083-03-29 03:33:48,8.0,B/A
2083-03-29 03:35:51,7.0,B/A
2083-03-29 03:38:01,8.0,B/A
2083-03-29 03:40:07,8.0,B/A
2083-03-29 03:42:09,9.0,B/A
2083-03-29 03:44:16,10.0,B/A
2083-03-29 03:46:19,9.0,B/A
2083-03-29 03:48:23,9.0,B/A
2083-03-29 03:50:26,8.0,B/A
2083-03-29 03:52:37,8.0,B/A
2083-03-29 03:54:41,8.0,B/A
2083-03-29 03:56:41,7.0,B/A
2083-03-29 03:58:44,7.0,B/A
2083-03-29 04:00:45,9.0,B/A
2083-03-29 04:02:47,8.0,B/A
2083-03-29 04:04:52,8.0,B/A
2083-03-29 04:07:00,10.0,B/A
2083-03-29 04:09:04,10.0,B/A
2083-03-29 04:11:08,9.0,B/A
2083-03-29 04:13:19,10.0,B/A
2083-03-29 04:15:27,10.0,B/A
2083-03-29 04:17:31,13.0,B/A
2083-03-29 04:19:34,29.0,B/A
2083-03-29 04:21:35,26.0,B/A
2083-03-29 04:23:42,17.0,B/A
2083-03-29 04:25:47,16.0,B/A
2083-03-29 04:27:56,15.0,B/A
2083-03-29 04:30:11,17.0,B/A
2083-03-29 04:32:12,14.0,B/A
2083-03-29 04:34:14,11.0,B/A
2083-03-29 04:36:25,13.0,B/A
2083-03-29 04:38:26,13.0,B/A
2083-03-29 04:40:30,11.0,B/A
2083-03-29 04:42:32,11.0,B/A
2083-03-29 04:44:52,10.0,B/A
2083-03-29 04:46:58,9.0,B/A
2083-03-29 04:49:00,8.0,B/A
2083-03-29 04:51:04,9.0,B/A
2083-03-29 04:53:06,9.0,B/A
2083-03-29 04:55:11,10.0,B/A
2083-03-29 04:57:15,8.0,B/A
2083-03-29 04:59:18,7.0,B/A
2083-03-29 05:01:21,8.0,B/A
2083-03-29 05:03:26,9.0,B/A
2083-03-29 05:05:33,8.0,B/A
2083-03-29 05:07:43,9.0,B/A
2083-03-29 05:09:45,10.0,B/A
2083-03-29 05:11:47,9.0,B/A
2083-03-29 05:13:50,9.0,B/A
2083-03-29 05:15:58,13.0,B/A
2083-03-29 05:18:02,13.0,B/A
2083-03-29 05:20:05,11.0,B/A
2083-03-29 05:22:07,10.0,B/A
2083-03-29 05:24:12,9.0,B/A
2083-03-29 05:26:19,9.0,B/A
2083-03-29 05:28:26,9.0,B/A
2083-03-29 05:30:26,10.0,B/A
2083-03-29 05:32:31,11.0,B/A
2083-03-29 05:34:38,15.0,B/A
2083-03-29 05:36:42,17.0,B/A
2083-03-29 05:38:46,14.0,B/A
2083-03-29 05:40:51,10.0,B/A
2083-03-29 05:42:56,8.0,B/A
2083-03-29 05:45:05,7.0,B/A
2083-03-29 05:47:10,7.0,B/A
2083-03-29 05:49:14,8.0,B/A
2083-03-29 05:51:16,8.0,B/A
2083-03-29 05:53:22,7.0,B/A
2083-03-29 05:55:23,7.0,B/A
2083-03-29 05:57:27,8.0,B/A
2083-03-29 05:59:32,17.0,B/A
2083-03-29 06:01:36,20.0,B/A
2083-03-29 06:03:46,13.0,B/A
2083-03-29 06:05:46,11.0,B/A
2083-03-29 06:07:52,13.0,B/A
2083-03-29 06:09:58,10.0,B/A
2083-03-29 06:12:06,11.0,B/A
2083-03-29 06:14:12,10.0,B/A
2083-03-29 06:16:15,8.0,B/A
2083-03-29 06:18:25,9.0,B/A
2083-03-29 06:20:29,9.0,B/A
2083-03-29 06:22:37,9.0,B/A
2083-03-29 06:24:42,7.0,B/A
2083-03-29 06:26:47,10.0,B/A
2083-03-29 06:28:51,9.0,B/A
2083-03-29 06:30:59,8.0,B/A
2083-03-29 06:33:03,10.0,B/A
2083-03-29 06:35:07,11.0,B/A
2083-03-29 06:37:12,12.0,B/A
